,2,0,0.1,0.1.1,0.1.1.1,0.1.1.1.1,0.1.1.1.1.1,0.1.1.1.1.1.1,0.1.1.1.1.1.1.1,0.1.1.1.1.1.1.1.1,0.1.1.1.1.1.1.1.1.1,0
31,,,,,-0.3698043879464071,-1.078356633791544,-0.886757806697138,-0.6438263807654351,-0.3642262427725259,-0.7352014307804811,-0.6632932394772721,-0.4482910417074134
32,,,,,-0.3698027901758087,-1.078839062961024,-0.8901517333206638,-0.642384185073003,-0.3636330633679207,-0.7352075332517247,-0.6635548889303106,-0.44826964194218044
33,,,,,-0.3698003981956443,-1.0792360537735135,-0.8900505614538736,-0.6423663204439753,-0.3587976569979337,-0.7352136344249641,-0.6632809209653254,-0.4482482381341749
34,,,,,-0.3697987955713197,-1.0777965920010937,-0.8899492960046359,-0.6423484496213666,-0.3587901906204851,-0.7337545804340099,-0.6603157342592001,-0.4482268302720862
35,,,,,-0.371974309451437,-1.0586624165939404,-0.8947176049961187,-0.6463767544861523,-0.3587827290107922,-0.7337577267134214,-0.6605888954263266,-0.4487101915989678
36,,,,,-0.3719726798295159,-1.0586629978727626,-0.8946400864034677,-0.6463736352611965,-0.3587752721634457,-0.7337608711714135,-0.6608635862600964,-0.44891494461935405
37,,,,,-0.3719708716871254,-1.0586635759529086,-0.8945625859324635,-0.6463705095572527,-0.3564497021623208,-0.7359276187138162,-0.6611390419544396,-0.4520580430772197
38,,,,,-0.3719692386864038,-1.0586641471410123,-0.8944851036183402,-0.6463673773576017,-0.356444011649656,-0.735926365799739,-0.6634129987310535,-0.45203540842411255
39,,,,,-0.3741979911513977,-1.0585813038223593,-0.8927151599275513,-0.6465788360867252,-0.3564383263759081,-0.7359251103225626,-0.6636895758617274,-0.45201276812279356
40,,,,,-0.3741968814880139,-1.0600040466271468,-0.89263042350144,-0.6430314772432323,-0.356432646358116,-0.7359238522590252,-0.663967747819822,-0.45199012216021434
41,,,,,-0.374195268476631,-1.0600053170088708,-0.8925456982262455,-0.6430334916157255,-0.355427234160192,-0.7367715359426287,-0.6642465108207929,-0.44693443798733407
42,,,,,-0.3741941568326042,-1.0586431381189596,-0.8948558927045828,-0.6430354965278652,-0.3546976903612049,-0.7395065193547343,-0.6588060858078503,-0.4469129601396253
43,,,,,-0.3718146741716006,-1.0605590783589227,-0.8947723405930779,-0.6430374919486723,-0.3546939741067464,-0.7395078412539314,-0.659073855295274,-0.44689147692342385
44,,,,,-0.371810047365164,-1.060560301294048,-0.8946887979118726,-0.6449849393088354,-0.3549374215296947,-0.7395091610384867,-0.6593403532088244,-0.44686998832512753
45,,,,,-0.3718100059491505,-1.058933891807061,-0.8946052646085317,-0.644988898081481,-0.3546447325059182,-0.739510478725319,-0.6596046572233564,-0.4469437542484286
46,,,,,-0.3718053735471518,-1.0589352093057138,-0.8987710361424182,-0.6449928459213702,-0.3533489595499647,-0.7370614562544107,-0.6548585455987094,-0.8100683932253641
47,,,,,-0.3722712736094508,-1.0589365281361738,-0.8987484872670046,-0.6411737858065458,-0.3533474703333664,-0.7370622418913476,-0.6551144698183984,-0.8849481240154127
48,,,,,-0.3740529866761143,-1.0578269561601723,-0.8987259675897808,-0.6411632903136966,-0.3533459884457562,-0.7370630253506092,-0.6553698474358852,-0.8848874980301632
49,,,,,-0.3740509080237645,-1.059719712270807,-0.8987034770918674,-0.6411527855400845,-0.3565575051503274,-0.7370638066404446,-0.6556220907960555,-0.8848268225816966
50,,,,,-0.3740498662486172,-1.0597205798451952,-0.8995172733671865,-0.641142271476744,-0.3565546668079818,-0.7379714154781755,-0.6622570867174238,-0.8847660976569214
51,,,,,-0.375527488861069,-1.0597214432211297,-0.9009924963968712,-0.6368384034393573,-0.3565518362246037,-0.7345746844016328,-0.6625188440174268,-0.8834375977983927
52,,,,,-0.3755262991898905,-1.0615666589981068,-0.90098784678331,-0.6368236351506421,-0.3565490134232296,-0.7345768811232525,-0.6627767908530907,-0.8833790474201756
53,,,,,-0.375525554236047,-1.0615675147562171,-0.9009832215906138,-0.6368088545933511,-0.357169242557934,-0.7345790759699427,-0.6632818015127153,-0.8833204501163181
54,,,,,-0.3731733464278982,-1.0615683641425635,-0.9012855610345846,-0.6367940617460223,-0.3601321066063259,-0.7345812688764773,-0.6601966943479998,-0.8820248457678509
55,,,,,-0.3731674207150702,-1.06173512177511,-0.903155882908514,-0.7024253497698459,-0.3601265762196435,-0.7355017111362486,-0.6604824296393665,-0.8819611807498053
56,,,,,-0.3731703456688636,-1.0600523004613789,-0.9031483336635888,-0.7022560555354347,-0.3601210524324894,-0.7328507852403084,-0.6607624437196564,-0.8806959575326736
57,,,,,-0.3731644157219367,-1.060051771624886,-0.9031407624836552,-0.7020868905468868,-0.3601155352512037,-0.7328562620390747,-0.6620711802684834,-0.8806256639239352
58,,,,,-0.3702660561251237,-1.060051238091905,-0.9019346389084872,-0.7019178564866164,-0.3581540587547878,-0.7328617374963089,-0.662933029204355,-0.8808797252188516
59,,,,,-0.3702686685945457,-1.0592822804044046,-0.9019270759264312,-0.7037988439951889,-0.3581485358183216,-0.7328672115859236,-0.6630962876119593,-0.8778107969079668
60,,,,,-0.3702625330724745,-1.0610366903435593,-0.9014473171852926,-0.703629605451799,-0.3581430206273094,-0.7319558484797738,-0.6642069170453616,-0.877749209016452
61,,,,,-0.370264162763818,-1.0610361027567494,-0.8981491948567445,-0.7034605084417866,-0.3603876899480372,-0.7305563824336948,-0.6643968169449858,-0.8776875671462897
62,,,,,-0.3730162010420413,-1.0610355084701035,-0.8981327449781856,-0.7012958696505098,-0.3603809490907064,-0.7305597764795814,-0.6687322982651314,-0.8776258713203674
63,,,,,-0.3730111039172068,-1.060323968318322,-0.8981162727283662,-0.7011202518113596,-0.3603742155027618,-0.7305631691160269,-0.6699286041668204,-0.8769387512539848
64,,,,,-0.373013129145602,-1.0590776353668196,-0.8980997780657984,-0.700944740950779,-0.3603674891995982,-0.7310225338169344,-0.6707645587264538,-0.8746300425726616
65,,,,,-0.3730080281206651,-1.0590777585126423,-0.8953714527409016,-0.7007693388567914,-0.361048926263874,-0.7354520991548064,-0.6710776175546258,-0.8745623468238499
66,,,,,-0.3729900397725132,-1.0590778767146134,-0.8953572515779743,-0.697043206665515,-0.3640832089815059,-0.7354580867209471,-0.6716947746243528,-0.8744945915879678
67,,,,,-0.3724289810291084,-1.0591413417393123,-0.8953430281587555,-0.6968339118428063,-0.3640745861108954,-0.7354640733574555,-0.6720151150482261,-0.8744267768927259
68,,,,,-0.3752826243657593,-1.0592216730758797,-0.8953287825017072,-0.6966246944803843,-0.3640659681541661,-0.7354700590412494,-0.6747764830083437,-0.8716477111908054
69,,,,,-0.375284713842002,-1.059124309060049,-0.8945722713540705,-0.6964155569123619,-0.364057355107363,-0.7333565126211273,-0.6757573849640781,-0.8715803755444169
70,,,,,-0.3752805565430084,-1.0721255191368977,-0.8947112119351263,-0.6993906889042789,-0.3650281767073013,-0.7333606895970947,-0.6765650332609556,-0.871512982019152
71,,,,,-0.375282646535253,-1.0721415352902808,-0.8977887854388982,-0.6991854691434208,-0.3652768759720189,-0.7333648652242835,-0.6771928593537344,-0.8714455306293335
72,,,,,-0.3768538364554324,-1.0721577441198364,-0.8977688986890533,-0.6989803228522343,-0.3631452381098977,-0.7333690394880087,-0.6776471719067393,-0.8743250824615615
73,,,,,-0.3768549812245227,-1.07217414659928,-0.8977489872540686,-0.6987752524145422,-0.3631394936741977,-0.7322751502264251,-0.6780078720444095,-0.8742594992840381
74,,,,,-0.376852658288914,-1.0732189357162047,-0.8977290510623014,-0.7005192644587803,-0.3631337539699036,-0.7328142225651776,-0.6763721417292522,-0.8741938603141656
75,,,,,-0.3742470438485554,-1.071753837343802,-0.8977241123103391,-0.7003190309129919,-0.3631280190090072,-0.7334326231141596,-0.6767766080881623,-0.8741281655677079
76,,,,,-0.3742533057535396,-1.073230790277256,-0.9013051620905502,-0.7001188725246311,-0.364559208813178,-0.7150036969727767,-0.6829875320851005,-0.8752730122261425
77,,,,,-0.3742502688366283,-1.062931692204358,-0.901281815145318,-0.6976604487753127,-0.3645530565684217,-0.7150282241903302,-0.6836267976022051,-0.8766685782376418
78,,,,,-0.3742514024906019,-1.0629294668376383,-0.9012584420634764,-0.6974523144084736,-0.3645469086477129,-0.715052752591418,-0.6837077765998294,-0.8766099148232323
79,,,,,-0.3769420501070812,-1.0629272547181687,-0.9012350428263264,-0.6972442289733082,-0.3621015793380963,-0.7150772821442802,-0.683868231146686,-0.8765512025250337
80,,,,,-0.3769427886603193,-1.0629250271588289,-0.904311502419052,-0.6970361943831247,-0.3620968245247664,-0.7178625631512006,-0.689728883139697,-0.8758371564901941
81,,,,,-0.3769411781984818,-1.0640807045766667,-0.9042802735946242,-0.7011406203292023,-0.3620920752360607,-0.7178868556182202,-0.6898181957905791,-0.873854833783845
82,,,,,-0.3769419171493876,-1.0657338530226834,-0.9042490159396704,-0.7009524499142369,-0.3620873314778425,-0.717911149336483,-0.6898583985922737,-0.8737984083421229
83,,,,,-0.3795526923149393,-1.0657329128965107,-0.9193839541991854,-0.7007643646686009,-0.3601586758725016,-0.7179354442996904,-0.690556971767217,-0.8737419412925846
84,,,,,-0.3795553138074191,-1.0657319757156407,-0.9193828745226666,-0.7005763668522901,-0.3601539661955007,-0.7132686004908075,-0.6962064934008888,-0.8736854326084378
85,,,,,-0.3795526111644577,-1.0679926273732128,-0.91938179421265,-0.7009101986797348,-0.3601492637419459,-0.7132906461178227,-0.6968212779450622,-0.872520201526783
86,,,,,-0.3795552338784776,-1.0679932082028485,-0.9193807133062992,-0.7051481615863956,-0.3639172923943297,-0.7133126927074844,-0.7352975975161185,-0.872465577759289
87,,,,,-0.3794299559503503,-1.0679937871757517,-0.9200401417926244,-0.7653687573670924,-0.3639103429490459,-0.7133347402635314,-0.7354735443421099,-0.8722816792022221
88,,,,,-0.3795175548162487,-1.067994368763912,-0.9213118837377462,-0.7653630718996653,-0.3639033983676292,-0.7125242489129779,-0.7356244017846132,-0.9580574503620526
89,,,,,-0.3784417581748914,-1.0664548587641776,-0.921312182298282,-0.7653574689461812,-0.3638964586636494,-0.7159065709612141,-0.7357515377034476,-0.9580299306879079
90,,,,,-0.3964196077859196,-1.0664547700266087,-0.921312480298346,-0.7653519478113345,-0.3611581901395958,-0.7159302504743725,-0.7362713476993672,-0.9580023896628322
91,,,,,-0.3964165815755849,-1.0664546862780109,-0.9214313924449076,-0.8262358944970638,-0.361153700046373,-0.7159539310106592,-0.731244776170084,-0.9579748275913078
92,,,,,-0.3964135523539303,-1.0664728264593268,-0.9218134335038278,-0.8262304410499473,-0.3611492167409722,-0.7159776125246923,-0.7313233220235756,-0.9573440186914262
93,,,,,-0.3964105200979983,-1.0673156619470248,-0.9206793279784032,-0.8262249125920493,-0.3611447402354451,-0.7148532898120706,-0.7313846036164778,-0.9544505512772219
94,,,,,-0.3961716471548263,-1.067288435156574,-0.8967842579424089,-0.8262193092412906,-0.3607587678576764,-0.7199946241864593,-0.7314317955829523,-0.9544903028977966
95,,,,,-0.3955967751177547,-1.0757949334522745,-0.8967266766525367,-0.8283434958336455,-0.3613481134505384,-0.7200184237726782,-0.7374222024746256,-0.9545298728778574
96,,,,,-0.3970997130019657,-1.0758588318638012,-0.8966690260789452,-0.828337074645699,-0.358096493988844,-0.7200422243996694,-0.7374482508339831,-0.9545692623507154
97,,,,,-0.3997098998275472,-1.0759236903768337,-0.8966113062545751,-0.8283305793550838,-0.3580938723852382,-0.72006602605946,-0.7377674873919301,-0.9545916362057104
98,,,,,-0.3997106482451597,-1.0759895044820122,-0.8948405389396676,-0.8283240100973978,-0.3580912561192797,-0.7227923936078339,-0.7377871167057709,-0.9554915811610889
99,,,,,-0.3997114179792591,-1.0756867580541791,-0.8947797728914688,-0.832761894214097,-0.3580886452004057,-0.7228141083128726,-0.7354149887960997,-0.9574540340150046
